,n_1,n_2
1017,-17.494215,77.305176
1018,-17.514658,77.20569
1019,-17.521143,77.17039
1020,-17.552378,76.97656
1021,-17.550627,76.94989
1022,-17.548363,77.00552
1023,-17.543604,77.04724
1024,-17.535843,77.09144
1025,-17.529482,77.12421
1026,-63.43651,-9.12399
1027,-63.435955,-9.123008
1028,-63.434826,-9.125531
1029,-63.434204,-9.110471
1030,-63.43711,-9.118101
1031,-63.43598,-9.1133
1032,-63.430054,-9.104096
1033,-63.433365,-9.1035385
1034,-63.43133,-9.106264
1035,-63.431618,-9.10123
1036,-24.231264,58.48036
1037,-24.246243,58.483555
1038,-24.267447,58.488533
1039,-24.292376,58.495296
1040,-24.31475,58.503254
1041,-24.369755,58.518627
1042,-24.213327,58.478123
1043,-24.20177,58.475452
1044,-24.176765,58.462837
1045,-24.186838,58.469902
1046,-24.165174,58.456417
1047,-24.15224,58.446114
1048,-24.143597,58.439568
1049,-73.56466,-14.015128
1050,-73.566505,-14.016084
1051,-73.5885,-14.006412
1052,-73.57219,-14.005433
1053,-73.57971,-14.006891
1054,-73.56478,-14.0106
1055,-73.56703,-14.007691
1056,-73.60084,-14.006597
1057,-73.61286,-14.006227
1058,-73.64196,-14.01544
1059,-73.626076,-14.008093
1060,-73.6585,-14.027025
1061,-27.988213,52.87752
1062,-28.028082,52.817204
1063,-27.949364,52.938904
1064,-27.89692,53.025513
1065,-27.77284,53.236008
1066,-27.830072,53.134678
1067,-27.705793,53.36155
1068,-27.661499,53.447132
1069,-27.436283,54.02326
1070,-27.4699,53.919144
1071,-27.451008,53.975975
1072,-27.49307,53.85067
1073,-27.527914,53.75508
1074,-27.570833,53.648167
1075,-27.605839,53.56444
1076,-28.0535,52.777103
1077,-28.074577,52.741524
1078,-28.086607,52.72062
1079,-28.105785,52.683052
1080,-27.395813,54.159267
1081,-27.412107,54.103806
1082,-27.421831,54.070004
1083,-27.403006,54.13419
1084,-18.226503,-58.04571
1085,-18.212856,-58.041843
1086,-18.17593,-58.033188
1087,-18.15938,-58.03175
1088,-18.191912,-58.037277
1089,-18.117065,-58.029144
1090,-18.1413,-58.030525
1091,-18.095718,-58.027023
1092,-18.011314,-58.020927
1093,-18.00118,-58.01993
1094,-18.074173,-58.025993
1095,-18.031204,-58.022263
1096,-17.983744,-58.01882
1097,-17.971693,-58.01693
1098,-18.049967,-58.023342
1099,-70.65873,-4.6393075
1100,-70.62687,-4.594397
1101,-70.714,-4.722418
1102,-70.68515,-4.6808653
1103,-70.749794,-4.7742767
1104,-70.58289,-4.5435414
1105,-21.287106,64.08775
1106,-21.28904,64.093605
1107,-21.290543,64.10026
1108,-21.295202,64.10881
1109,-21.294102,64.11589
1110,-21.28528,64.08316
1111,-21.285479,64.08083
1112,-21.283514,64.0694
1113,-21.2855,64.0753
1114,-21.280993,64.06246
1115,-21.279348,64.05605
1116,-21.274231,64.03711
1117,-21.276817,64.04999
1118,-19.062658,58.307625
1119,-19.052887,58.304935
1120,-19.068405,58.310257
1121,-19.07441,58.31375
1122,-19.080023,58.326664
1123,-19.078327,58.32011
1124,-19.077051,58.332043
1125,-19.07479,58.335815
1126,-19.012392,58.3097
1127,-19.025072,58.30825
1128,-19.04127,58.306427
1129,-31.869373,-75.229836
1130,-31.868364,-75.22864
1131,-31.867142,-75.225105
1132,-31.871851,-75.230225
1133,-31.879282,-75.2344
1134,-31.865282,-75.22431
1135,-31.868753,-75.223236
1136,-31.866514,-75.2239
1137,-31.86094,-75.22589
1138,-23.43079,-64.93521
1139,-23.434158,-64.93185
1140,-23.42962,-64.93645
1141,-23.436193,-64.92752
1142,-23.438143,-64.94736
1143,-23.432285,-64.93965
1144,-23.432522,-64.9428
1145,-23.443897,-64.95112
1146,-58.993088,-1.4668556
1147,-58.988644,-1.4816482
1148,-58.99026,-1.472785
1149,-58.991356,-1.4968338
1150,-58.987896,-1.4877857
1151,-58.98881,-1.4926525
1152,-58.993073,-1.5013735
1153,-58.993774,-1.5042721
1154,-23.328949,-64.918175
1155,-23.334541,-64.91415
1156,-23.325747,-64.920944
1157,-23.32232,-64.92331
1158,-23.317102,-64.92577
1159,-58.00018,-0.71045995
1160,-57.990753,-0.71406
1161,-57.996296,-0.7134496
1162,-57.97218,-0.7174945
1163,-57.981243,-0.71697
1164,-13.309367,62.35062
1165,-13.30872,62.352787
1166,-13.309112,62.350403
1167,-13.311144,62.348526
1168,-13.311344,62.349342
1169,-13.3105755,62.345974
1170,-13.313102,62.34291
1171,-13.3143635,62.339153
1172,-13.307123,62.34101
1173,-36.040134,-76.70285
1174,-36.03967,-76.69635
1175,-36.0405,-76.698685
1176,-36.04102,-76.69513
1177,-36.036972,-76.69795
1178,-36.037647,-76.69927
1179,-36.0386,-76.69992
1180,-36.040024,-76.699905
1181,-36.01921,-76.69307
1182,-36.031967,-76.697235
1183,-36.034782,-76.69791
1184,-36.027477,-76.695305
1185,-61.59133,-6.8388333
1186,-61.58333,-6.8304777
1187,-61.583935,-6.834429
1188,-61.583206,-6.831468
1189,-61.586136,-6.833993
1190,-25.321053,48.435356
1191,-25.328703,48.44322
1192,-25.299994,48.422657
1193,-25.294437,48.422745
1194,-25.305462,48.423176
1195,-25.313,48.42751
1196,-25.297184,48.413483
1197,-25.292194,48.416748
1198,-25.290995,48.41859
1199,-25.290836,48.42291
1200,-25.298565,48.413517
1201,-25.298567,48.41032
1202,-59.683777,-28.334986
1203,-59.69655,-28.341814
1204,-59.705574,-28.346853
1205,-59.66134,-28.319702
1206,-59.676365,-28.329468
1207,-59.667355,-28.32378
1208,-59.726284,-28.359049
1209,-59.71374,-28.350666
1210,-59.719837,-28.354849
1211,-59.73368,-28.359093
1212,-59.74135,-28.359333
1213,-59.751064,-28.356346
1214,-11.447431,65.29532
1215,-11.445058,65.29437
1216,-11.439896,65.292816
1217,-11.443584,65.29264
1218,-11.453788,65.29982
1219,-11.450519,65.29801
1220,-11.460313,65.30921
1221,-11.458888,65.30401
1222,-62.66464,0.97688395
1223,-62.662632,0.97739744
1224,-13.16441,64.456604
1225,-13.167668,64.46649
1226,-13.153657,64.43216
1227,-13.15839,64.44295
1228,-13.138597,64.40241
1229,-13.136763,64.39349
1230,-13.142818,64.41021
1231,-13.147054,64.421425
1232,-13.135982,64.386345
1233,-13.136965,64.37655
1234,-13.138357,64.371284
1235,-29.599451,-79.354675
1236,-29.604,-79.35584
1237,-29.595488,-79.35608
1238,-29.582458,-79.364296
1239,-29.587284,-79.363495
1240,-29.587912,-79.361595
1241,-29.587866,-79.36186
1242,-29.59459,-79.35918
1243,-29.591125,-79.36163
1244,-29.578508,-79.36489
1245,-63.49728,0.8045433
1246,-28.606104,-33.33332
1247,-28.68952,-33.52281
1248,-28.724277,-33.66841
1249,-28.708868,-33.591892
1250,-28.669619,-33.469704
1251,-28.648888,-33.4187
1252,-28.623146,-33.371952
1253,-28.740784,-33.776726
1254,-28.772444,-34.020157
1255,-28.755827,-33.88808
1256,-28.803265,-34.356586
1257,-28.810928,-34.527557
1258,-28.810854,-34.637783
1259,-28.789629,-35.114788
1260,-28.784636,-35.17732
1261,-28.779306,-35.268833
1262,-28.780403,-35.22311
1263,-28.801487,-34.95646
1264,-28.796495,-35.03465
1265,-28.80992,-34.766033
1266,-28.807865,-34.847412
1267,-28.780561,-35.299797
1268,-22.033468,-34.277035
1269,-21.99958,-34.307087
1270,-21.979109,-34.32509
1271,-22.658976,-33.69923
1272,-22.752983,-33.607433
1273,-22.408297,-33.93871
1274,-22.520893,-33.83194
1275,-22.129663,-34.188118
1276,-22.071405,-34.24128
1277,-22.193392,-34.132294
1278,-22.28493,-34.049774
1279,-22.878057,-33.479126
1280,-22.969196,-33.3839
1281,-23.087267,-33.257645
1282,-23.19055,-33.1411
1283,-23.326744,-32.98007
1284,-23.261797,-33.05707
1285,-23.381613,-32.908733
1286,-23.486855,-32.758366
1287,-23.442564,-32.827953
1288,-33.055946,-28.809757
1289,-33.003464,-28.827408
1290,-32.95451,-28.840073
1291,-32.82482,-28.860792
1292,-32.870167,-28.853855
1293,-32.911976,-28.847412
1294,-33.12269,-28.785793
1295,-33.26997,-28.730461
1296,-33.191193,-28.7591
1297,-33.35739,-28.692486
1298,-33.469273,-28.64843
1299,-33.57605,-28.601665
1300,-33.65129,-28.567917
1301,-33.975327,-28.412067
1302,-34.013363,-28.391521
1303,-34.069706,-28.356064
1304,-34.04266,-28.37486
1305,-33.87231,-28.464714
1306,-33.92407,-28.438807
1307,-33.74002,-28.527098
1308,-33.80138,-28.500795
1309,-34.08548,-28.340845
1310,-35.10558,50.441753
1311,-35.1036,50.441586
1312,-35.102245,50.433304
1313,-35.10274,50.437096
1314,-70.873055,-5.235632
1315,-70.84349,-5.2023067
1316,-70.82997,-5.190881
1317,-70.8539,-5.213579
1318,-70.86166,-5.2228904
1319,-4.5802426,81.82926
1320,-4.686046,81.76836
1321,-4.7987614,81.70248
1322,-4.8935146,81.64587
1323,-4.989272,81.58715
1324,-5.078935,81.53185
1325,-5.152052,81.48528
1326,-5.314811,81.37929
1327,-5.2189093,81.43943
1328,-5.2761617,81.40444
1329,-5.37957,81.33731
1330,-5.355562,81.35444
1331,-4.4506536,81.90066
1332,-4.3426337,81.95924
1333,-4.238631,82.01412
1334,-3.9069045,82.18755
1335,-3.9564085,82.1628
1336,-4.040161,82.1187
1337,-4.1435766,82.063805
1338,-3.8213327,82.22926
1339,-3.8531647,82.21404
1340,-3.75279,82.259705
1341,-3.7830176,82.24799
1342,-3.720729,82.27212
1343,-64.63265,-1.5412385
1344,-19.791058,65.45161
1345,-19.76791,65.41616
1346,-19.750677,65.38756
1347,-19.731403,65.3579
1348,-19.833815,65.52429
1349,-19.814547,65.49086
1350,-19.871498,65.58826
1351,-19.859163,65.56252
1352,-19.938103,65.71181
1353,-19.923363,65.67671
1354,-19.906855,65.644684
1355,-19.892513,65.62135
1356,-19.715477,65.334915
1357,-19.698147,65.31302
1358,-19.690262,65.300896
1359,-48.819233,-17.697474
1360,-48.831505,-17.683052
1361,-48.83571,-17.68358
1362,-48.834747,-17.681013
1363,-48.828434,-17.685083
1364,-48.824444,-17.691154
1365,-21.436876,-35.709675
1366,-21.433403,-35.712784
1367,-21.435797,-35.71136
1368,-21.423431,-35.717945
1369,-21.430593,-35.713894
1370,-21.802008,-22.468859
1371,-21.774433,53.83487
1372,-21.765373,53.833168
1373,-21.75268,53.825947
1374,-21.757328,53.829285
1375,-21.788643,53.83614
1376,-21.78177,53.836563
1377,-21.79819,53.837536
1378,-21.73893,53.81961
1379,-21.745476,53.822853
1380,-21.730438,53.81047
1381,-21.733414,53.81496
1382,-21.717787,53.793552
1383,-21.724792,53.80266
1384,-19.359665,-52.92404
1385,-19.364128,-52.920414
1386,-19.365206,-52.91805
1387,-19.355028,-52.913788
1388,-19.352432,-52.914684
1389,-19.339615,-52.91622
1390,-19.361908,-52.913235
1391,-19.364809,-52.913723
1392,-19.358942,-52.91309
1393,-19.364597,-52.917492
1394,-19.3279,-52.919395
1395,-20.417242,-52.899193
1396,-20.422117,-52.900894
1397,-20.411894,-52.896835
1398,-20.401525,-52.88789
1399,-20.40764,-52.89401
1400,-20.405092,-52.890587
1401,-20.396069,-52.883614
1402,-20.39156,-52.881092
1403,-20.380234,-52.87535
1404,-20.386408,-52.87879
1405,-20.375006,-52.875042
1406,-22.847208,59.65353
1407,-22.835476,59.650394
1408,-22.81213,59.6434
1409,-22.824678,59.647045
1410,-22.868183,59.659462
1411,-22.860353,59.657383
1412,-22.884645,59.666077
1413,-22.878355,59.663845
1414,-22.904007,59.67687
1415,-22.894045,59.672256
1416,-22.91785,59.68441
1417,-22.774708,59.639248
1418,-22.786612,59.63932
1419,-22.801212,59.638653
1420,-17.456316,-48.865032
1421,-17.458017,-48.86566
1422,-17.462278,-48.858963
1423,-17.46573,-48.857563
1424,-17.467503,-48.85404
1425,-17.46534,-48.854637
1426,-17.463589,-48.8566
1427,-17.458458,-48.86177
1428,-17.461481,-48.857754
1429,-19.256466,-50.57737
1430,-19.282883,-50.583008
1431,-19.293526,-50.582836
1432,-19.27164,-50.58051
1433,-19.304739,-50.582993
1434,-19.324594,-50.582355
1435,-19.315948,-50.583546
1436,-19.36315,-50.56359
1437,-19.346874,-50.57378
1438,-19.333712,-50.57825
1439,-19.351946,-50.570843
1440,-19.355621,-50.56892
1441,-19.342043,-50.57578
1442,-21.71948,-22.342348
1443,-21.68578,-22.334702
1444,-21.65565,-22.327578
1445,-16.195738,70.544716
1446,-16.18753,70.5334
1447,-16.191422,70.538574
1448,-16.183666,70.52978
1449,-16.185736,70.53068
1450,-16.181746,70.52338
1451,-16.182764,70.52732
1452,-16.178349,70.510315
1453,-16.178974,70.502754
1454,-16.179575,70.51506
1455,-16.180338,70.51959
1456,-16.175226,70.502304
1457,-62.610573,0.86982304
1458,-10.090365,64.185646
1459,-10.094587,64.187225
1460,-10.084324,64.182205
1461,-10.110973,64.194916
1462,-10.114237,64.19565
1463,-10.112913,64.1933
1464,-10.105394,64.19355
1465,-10.1085615,64.19342
1466,-10.099644,64.18925
1467,-10.102745,64.19068
1468,-63.04313,40.94014
1469,-63.048145,40.948116
1470,-63.02705,40.92127
1471,-63.03441,40.930023
1472,-63.01622,40.909245
1473,-63.069656,40.98369
1474,-63.07873,40.999496
1475,-63.055782,40.960648
1476,-63.062634,40.96957
1477,-63.099087,41.03621
1478,-63.085842,41.012558
1479,-63.09352,41.023243
1480,-63.112865,41.06769
1481,-63.119415,41.087654
1482,-63.129276,41.10457
1483,-41.84159,-58.080368
1484,-41.836624,-58.06662
1485,-41.848667,-58.098724
1486,-41.85492,-58.113567
1487,-41.86675,-58.12876
1488,-41.825123,-57.975353
1489,-41.82521,-57.98925
1490,-41.83289,-58.051117
1491,-41.827675,-58.011944
1492,-41.82733,-57.95437
1493,-41.835484,-57.903786
1494,-41.831497,-57.920784
1495,-41.829517,-57.937565
1496,-41.82919,-58.03024
1497,-44.64174,-62.956142
1498,-44.58247,-62.96685
1499,-44.702187,-62.945656
1500,-44.77462,-62.933437
1501,-45.018047,-62.887093
1502,-45.0449,-62.88095
1503,-44.938583,-62.90442
1504,-44.98234,-62.895042
1505,-44.83773,-62.923374
1506,-44.89433,-62.91309
1507,-44.511345,-62.979965
1508,-44.460484,-62.987938
1509,-44.414883,-62.996788
1510,-44.368458,-63.005726
1511,-44.27325,-63.026424
1512,-44.29898,-63.01968
1513,-44.3359,-63.011932
1514,-21.90003,55.412224
1515,-21.832876,55.402122
1516,-21.80167,55.39844
1517,-21.863928,55.40671
1518,-21.695591,55.39346
1519,-21.669132,55.393414
1520,-21.772255,55.39443
1521,-21.734455,55.394268
1522,-21.536987,55.396896
1523,-21.513826,55.398865
1524,-21.494045,55.39952
1525,-21.581728,55.3958
1526,-21.559351,55.397587
1527,-21.636234,55.39249
1528,-21.612017,55.39404
1529,-23.695238,-52.268494
1530,-23.693989,-52.26998
1531,-23.691994,-52.26902
1532,-23.689453,-52.270123
1533,-23.689499,-52.26955
1534,-23.690079,-52.269436
1535,-23.6904,-52.27066
1536,-23.692125,-52.27189
1537,-23.691973,-52.273464
1538,-23.692087,-52.27098
1539,-23.692556,-52.270973
1540,-23.691807,-52.272713
1541,-24.578377,-50.270973
1542,-24.544407,-50.265144
1543,-24.546892,-50.26304
1544,-24.54398,-50.266235
1545,-24.545576,-50.268974
1546,-24.550085,-50.27005
1547,-24.570707,-50.272728
1548,-24.555653,-50.271484
1549,-24.563202,-50.273163
1550,-73.38958,-8.965835
1551,-73.39803,-8.980474
1552,-73.40393,-8.995299
1553,-73.40814,-9.003737
1554,-73.382416,-8.958184
1555,-73.37511,-8.946401
1556,-73.37231,-8.942859
1557,-73.41345,-9.020399
1558,-73.41878,-9.029836
1559,-73.42982,-9.051442
1560,-73.42318,-9.040025
1561,-22.11398,65.4397
1562,-22.10701,65.44265
1563,-22.130615,65.43182
1564,-22.12304,65.43496
1565,-22.155394,65.42437
1566,-22.165115,65.42434
1567,-22.147427,65.425995
1568,-22.13878,65.427666
1569,-22.08986,65.46813
1570,-22.087475,65.48169
1571,-22.099915,65.449394
1572,-22.093847,65.45637
1573,-22.085836,65.495285
1574,-22.180964,65.423805
1575,-22.49386,-84.02338
1576,-22.37181,-84.04749
1577,-22.403654,-84.04
1578,-22.539799,-84.0146
1579,-22.454168,-84.02963
1580,-22.3156,-84.058685
1581,-22.172462,-84.084946
1582,-22.219967,-84.0762
1583,-22.273203,-84.06618
1584,-22.139042,-84.08978
1585,-22.107605,-84.092255
1586,-22.086042,-84.09304
1587,-22.045828,-84.102356
1588,-22.054705,-84.094406
1589,-22.070646,-84.09193
1590,-33.386826,54.72242
1591,-33.42069,54.61884
1592,-33.457897,54.51074
1593,-33.360195,54.806343
1594,-33.3371,54.88518
1595,-33.314102,54.95697
1596,-33.272774,55.105003
1597,-33.282536,55.06224
1598,-33.297348,55.010647
1599,-33.26566,55.134113
1600,-33.24641,55.209732
1601,-33.25361,55.184307
1602,-33.257614,55.16749
1603,-33.597157,54.123405
1604,-33.550613,54.247562
1605,-33.50556,54.373753
1606,-33.760155,53.71886
1607,-33.79805,53.62988
1608,-33.64629,53.996796
1609,-33.705433,53.850605
1610,-33.961872,53.27662
1611,-33.982758,53.23265
1612,-34.0173,53.167503
1613,-33.998196,53.2017
1614,-33.90681,53.38394
1615,-33.933334,53.3291
1616,-33.842495,53.52876
1617,-33.87226,53.463223
1618,-17.180708,-60.371956
1619,-17.166754,-60.367554
1620,-17.192764,-60.37463
1621,-17.155304,-60.364372
1622,-17.146458,-60.36157
1623,-17.132986,-60.358513
1624,-17.116974,-60.352394
1625,-17.12562,-60.354813
1626,-17.111353,-60.35047
1627,-17.101303,-60.35064
1628,-17.105858,-60.350407
1629,-17.207476,-60.38093
1630,-17.217844,-60.385315
1631,-17.228434,-60.394
1632,-76.38625,-31.928707
1633,-76.386536,-31.9278
1634,-76.38561,-31.929222
1635,-76.38509,-31.929298
1636,-76.38712,-31.911983
1637,-76.38597,-31.918562
1638,-76.38521,-31.923529
1639,-76.38517,-31.92777
1640,-19.319017,58.34182
1641,-19.322367,58.343758
1642,-19.310453,58.34707
1643,-19.315254,58.34469
1644,-19.33731,58.35467
1645,-19.34407,58.361496
1646,-19.327345,58.345177
1647,-19.331038,58.348804
1648,-19.368824,58.387108
1649,-19.359205,58.37873
1650,-19.349396,58.372696
1651,-29.138716,-75.01125
1652,-29.143576,-75.01841
1653,-29.148727,-75.02308
1654,-29.150002,-75.02153
1655,-29.145891,-75.01999
1656,-29.148699,-75.022835
1657,-29.15204,-75.02899
1658,-29.151989,-75.02559
1659,-29.15345,-75.0239
1660,-21.453152,-69.542595
1661,-21.465897,-69.54546
1662,-21.66022,-69.64945
1663,-21.676899,-69.6618
1664,-21.640139,-69.63477
1665,-21.599796,-69.60719
1666,-21.620897,-69.62062
1667,-21.57876,-69.59421
1668,-21.55303,-69.58107
1669,-21.532818,-69.57114
1670,-21.48125,-69.54827
1671,-21.513508,-69.5621
1672,-21.494724,-69.55377
1673,-21.69244,-69.67375
1674,-21.711147,-69.68688
1675,-15.930115,57.31084
1676,-15.9298315,57.314926
1677,-15.932039,57.31284
1678,-15.926729,57.31268
1679,-15.928669,57.31118
1680,-15.923041,57.31682
1681,-31.4238,-22.234062
1682,-31.447266,-22.240494
1683,-31.46986,-22.246742
1684,-31.48997,-22.251982
1685,-31.511341,-22.2578
1686,-31.32074,-22.218798
1687,-31.40247,-22.229437
1688,-31.344437,-22.221392
1689,-31.375093,-22.223719
1690,-31.293865,-22.216112
1691,-31.273708,-22.216372
1692,-31.555029,-22.267101
1693,-31.567558,-22.264534
1694,-29.67628,-69.03652
1695,-29.682001,-68.974846
1696,-29.671211,-69.120705
1697,-29.686008,-68.94491
1698,-29.689304,-68.92732
1699,-29.691889,-68.91013
1700,-29.695992,-68.89653
1701,-29.70633,-68.871666
1702,-29.701004,-68.880775
1703,-29.714527,-68.86526
1704,-29.728523,-68.83679
1705,-29.721272,-68.85189
1706,-42.993103,-67.894554
1707,-42.9547,-67.95036
1708,-43.08167,-67.76293
1709,-43.03304,-67.835464
1710,-42.882168,-68.05349
1711,-42.864704,-68.07673
1712,-42.850216,-68.09631
1713,-42.8388,-68.110214
1714,-42.924816,-67.99341
1715,-42.900635,-68.02833
1716,-43.53399,-67.08758
1717,-43.522343,-67.10489
1718,-43.487797,-67.155205
1719,-43.502834,-67.13329
1720,-43.460808,-67.19519
1721,-43.416416,-67.26083
1722,-43.37182,-67.32742
1723,-43.158913,-67.64666
1724,-35.726036,-24.799465
1725,-35.720318,-24.7974
1726,-35.71263,-24.798523
1727,-35.711292,-24.80043
1728,-35.710094,-24.806448
1729,-35.717033,-24.797789
1730,-35.722675,-24.795866
1731,-35.721157,-24.79753
1732,-35.704636,-24.805223
1733,-51.74221,-36.409973
1734,-51.748146,-36.40741
1735,-51.78118,-36.40746
1736,-51.79248,-36.409462
1737,-51.7866,-36.40809
1738,-51.76425,-36.41146
1739,-51.7527,-36.40776
1740,-51.771435,-36.41141
1741,-51.77431,-36.40959
1742,-51.759098,-36.40933
1743,-23.058245,-49.35453
1744,-23.061878,-49.35758
1745,-23.060957,-49.36081
1746,-23.059738,-49.36445
1747,-23.056103,-49.373642
1748,-23.056927,-49.377003
1749,-23.055481,-49.376728
1750,-23.056232,-49.36853
1751,-23.056309,-49.371037
1752,-70.43918,-24.784325
1753,-70.44627,-24.786402
1754,-70.43578,-24.78521
1755,-70.46594,-24.785625
1756,-70.471245,-24.78203
1757,-70.4532,-24.787674
1758,-70.460014,-24.788382
1759,-70.47894,-24.777845
1760,-70.483696,-24.774332
1761,-70.49328,-24.764687
1762,-70.48732,-24.769445
1763,-70.49786,-24.759985
1764,-21.79771,-22.470007
1765,-36.66489,55.39966
1766,-36.676334,55.394016
1767,-34.893196,47.548653
1768,-34.898808,47.55035
1769,-34.901394,47.549965
1770,-34.88691,47.544834
1771,-34.864723,47.529533
1772,-34.87658,47.536335
1773,-34.90485,47.54776
1774,-34.902767,47.54417
1775,-34.906178,47.541824
1776,-34.907257,47.53415
1777,-12.668201,82.73879
1778,-12.675356,82.8739
1779,-12.671476,82.80978
1780,-12.663185,82.61648
1781,-12.66523,82.65123
1782,-12.666686,82.6901
1783,-12.663954,82.57788
1784,-12.749411,84.11901
1785,-12.729531,83.87294
1786,-12.736862,83.98428
1787,-12.732935,83.93546
1788,-12.742132,84.05628
1789,-12.746157,84.08725
1790,-12.738646,84.02154
1791,-12.697687,83.35438
1792,-12.692337,83.27375
